call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_SMS,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn,predicted_clv
18,0,36,2,14645,38,27,3,1,1,746.52,0,766.596075982096
0,0,36,0,2600,467,3,3,1,1,1972.8,0,2123.579801188298
2,0,35,0,14990,134,25,2,1,1,1285.425,0,1401.6721382907551
0,0,35,0,6005,170,21,3,1,1,923.36,0,944.7774731665485
0,0,35,0,380,0,6,2,1,2,17.415,0,28.64424697547855
0,0,36,0,215,0,3,2,1,2,9.99,0,25.786162736619783
0,0,35,0,7013,368,38,2,1,1,1976.985,0,2210.2482755259325
0,0,35,0,10970,0,42,3,1,1,444.68,0,458.847448001394
1,0,35,0,6223,92,32,2,1,1,697.095,0,713.5974799095114
16,1,31,0,460,0,12,2,1,2,22.5,1,43.65182180962953
14,0,34,7,9940,0,37,4,1,1,250.65,0,241.60540259449323
6,0,34,0,5323,10,19,2,1,1,288.63,1,272.44123885751435
0,0,32,0,2345,0,9,3,1,1,94.4,0,95.47151689563681
2,1,33,0,2495,0,11,2,1,2,113.805,1,103.61398605963214
2,0,34,0,1773,18,26,3,1,2,144.4,1,125.38456557329314
0,0,34,0,1173,0,1,3,1,1,47.64,0,65.10913832040373
0,0,31,0,6290,0,17,4,1,1,159.5,0,159.9276718151169
18,0,29,2,15580,0,75,2,1,1,711.495,0,791.9815134827397
0,0,32,2,6470,255,28,2,2,1,1443.555,0,1715.3212421942812
0,0,34,0,3223,0,23,2,1,1,148.41,0,152.3008888738863
0,0,33,0,1170,22,15,3,1,2,136.28,0,108.98071591227584
0,0,34,0,2285,159,18,2,1,1,820.395,0,644.6246432605424
0,0,25,0,820,177,6,2,2,1,834.705,0,677.2684721902629
0,0,24,0,1073,14,63,4,1,1,62.625,0,70.20267872826213
4,0,25,0,205,0,2,2,1,2,10.035,0,27.217870851365298
0,0,24,0,0,5,0,4,1,2,12.5,0,19.661325595215292
3,0,23,0,730,3,8,2,1,1,47.475,0,74.19439717240077
0,0,23,0,2730,0,18,3,1,1,111.36,0,116.03265926582428
0,0,16,0,1200,12,9,2,1,1,108.855,0,90.52983335821799
9,0,15,0,5897,69,37,1,2,1,711.205,0,720.1765823466793
5,0,13,0,8437,57,35,4,1,1,357.525,0,348.88973808921924
1,0,14,2,2357,15,14,3,1,1,155.8,0,124.92457415619539
0,0,7,0,3895,199,5,3,1,1,953.12,0,873.9509854969045
0,0,7,0,992,0,2,2,1,1,45.18,1,64.81309932183053
1,0,31,0,4065,0,14,2,1,1,185.58,0,164.5145894162409
3,0,30,0,2148,344,21,2,1,1,1646.82,0,1911.964505119911
3,0,31,0,3893,0,32,1,1,1,217.085,0,222.7460065266045
0,0,31,0,2088,0,30,1,1,1,117.37,0,121.56103068861147
4,0,31,0,3470,17,25,2,1,1,235.8,0,212.2281951789053
0,0,31,0,2055,270,15,3,1,1,1163.28,0,1226.560521856434
6,0,30,0,8810,129,40,3,1,1,872.76,0,891.8017300047765
0,0,31,0,13468,0,41,3,1,1,545.0,0,535.8280349248479
0,0,31,0,4210,0,22,3,1,1,171.24,0,162.66668121036463
0,0,31,0,5613,0,9,2,1,1,256.32,0,208.441278857465
2,0,31,0,1933,0,14,3,1,2,79.0,0,68.56682204254467
18,0,31,1,14835,39,29,2,1,1,852.66,0,1089.2133438956882
0,0,31,0,2790,468,5,3,1,1,1984.2,0,2114.9901673299833
2,0,30,0,15180,135,27,2,1,1,1298.25,0,1395.8880719893882
0,0,30,0,6195,171,23,3,1,1,934.76,0,971.8674424799125
0,0,30,0,570,0,8,2,1,2,25.74,0,32.00009860934618
0,0,31,0,405,0,5,2,1,2,18.315,0,28.859476696148516
0,0,30,0,7203,369,40,2,1,1,1989.81,0,2191.5610902303342
0,0,30,0,11160,0,44,3,1,1,452.08,0,468.99782842249266
1,0,30,0,6413,93,34,2,1,1,709.92,0,746.7311550832178
16,0,26,0,650,1,14,2,1,2,35.325,1,42.72569377195649
14,0,29,6,10130,0,39,4,1,1,255.275,0,270.0994776552401
6,0,29,0,5513,11,21,2,1,1,301.455,1,290.09651440061805
0,0,27,0,2535,0,11,3,1,1,101.8,0,102.10534021793578
2,0,28,0,2685,0,13,2,1,2,122.13,1,95.93211643377607
2,0,29,0,1963,19,28,3,1,2,155.8,1,141.61882106664487
0,0,29,0,1363,0,3,3,1,1,55.04,0,70.14014837048158
0,0,26,0,6480,0,19,4,1,1,164.125,0,165.48654145495865
18,0,24,1,15770,0,77,2,1,1,719.82,0,769.2950590521572
0,0,27,1,6660,256,30,2,2,1,1456.38,0,1749.4921175977856
0,0,29,0,3413,0,25,2,1,1,156.735,0,162.99002494675258
0,0,28,0,1360,23,17,3,1,2,147.68,0,123.97062205391582
0,0,29,0,2475,160,20,2,1,1,833.22,0,682.4265450174104
0,0,20,0,1010,178,8,2,2,1,847.53,0,708.9046835525949
0,0,19,0,1263,15,65,4,1,1,69.75,0,74.32316232613807
4,0,20,0,395,0,4,2,1,2,18.36,0,30.347185738721976
0,0,19,0,520,6,2,4,1,2,28.1,0,26.836246252015737
3,0,18,0,920,4,10,1,1,1,73.7,0,68.72520193496293
0,0,18,0,2920,0,20,3,1,1,118.76,0,123.62518391936953
0,0,11,0,1390,13,11,2,1,1,121.68,0,99.22493284028074
9,0,10,0,6087,70,39,1,2,1,726.88,0,752.4225435922824
5,0,8,0,8627,58,37,4,1,1,364.65,0,354.0265553309069
1,0,9,1,2547,16,16,3,1,1,167.2,0,137.17363852009453
0,0,3,0,4085,200,7,2,1,1,1085.085,0,1009.1160761693126
0,0,3,0,1182,0,4,2,1,1,53.505,1,70.41527129312726
5,0,41,0,4065,6,16,3,1,1,189.44,0,169.94966721953512
0,0,42,0,13,8,3,3,1,2,32.72,0,35.03666811447125
7,0,40,0,2148,360,23,3,1,1,1528.32,0,1642.0098448246254
7,0,41,0,3893,2,34,1,1,1,228.745,0,230.85822194259666
0,0,41,0,2088,3,32,2,1,1,110.07,0,140.4196958378809
8,0,41,1,3470,33,27,3,1,1,274.08,0,243.0976776802382
1,0,41,0,2055,286,17,3,1,1,1227.76,0,1337.620858482675
10,0,40,2,8810,145,42,3,1,1,937.24,0,1056.391796054326
4,0,41,0,13468,1,43,3,1,1,549.48,0,542.9899234237723
4,0,41,1,4210,3,24,3,1,1,183.72,0,183.96629898312003
3,0,41,0,5613,8,11,3,1,1,260.32,0,215.1912019757152
6,0,41,0,1933,9,16,3,1,2,115.48,0,98.03880240308189
22,0,41,3,14835,55,31,3,1,1,822.4,0,814.2112082390579
1,0,41,1,2790,484,7,3,1,1,2048.68,0,2181.85004614602
6,0,40,0,15180,151,29,2,1,1,1370.79,0,1434.6977124785365
0,0,40,1,6195,187,25,3,1,1,999.24,0,1112.8063082678298
0,0,40,0,570,1,10,2,1,2,30.78,0,33.65364500518312
0,0,41,0,405,14,7,3,1,2,72.76,0,54.63964680705471
0,0,40,0,0,1,0,2,1,2,4.5,1,23.481927475638685
0,0,40,0,7203,385,42,3,1,1,1833.2,0,1682.1567185827812
4,0,40,1,11160,12,46,4,1,1,312.85,0,330.2407280116746
5,0,40,1,6413,109,36,2,1,1,782.46,0,845.2573567441598
20,0,36,0,650,17,16,3,1,2,95.88,1,77.3409776141219
18,0,39,8,10130,2,41,5,1,1,156.345,0,162.8481720627072
10,0,39,1,5513,27,23,2,1,1,373.995,1,352.27929002547023
0,0,37,0,2535,1,13,3,1,1,106.28,0,106.05469867176434
6,1,38,0,2685,10,15,3,1,2,149.04,1,137.88960845514922
6,0,39,0,1963,35,30,3,1,2,220.28,1,248.87319016382875
0,0,39,0,0,1,0,3,1,2,4.0,1,26.020600577691482
0,0,39,0,1363,1,5,4,1,1,37.2,0,51.319942120775124
0,0,36,1,6480,15,21,5,1,1,121.155,0,107.79491958858137
0,0,39,0,323,10,3,4,1,2,33.25,1,28.124307216282304
0,0,39,1,33,5,1,5,1,1,8.055,0,16.39336388317137
22,0,34,3,15770,1,79,2,1,1,724.86,0,780.947661091537
3,0,37,3,6660,272,32,2,2,1,1528.92,0,1658.6989061563645
0,0,39,0,3413,3,27,3,1,1,151.8,0,153.32239815305596
0,0,38,0,1360,39,19,3,1,2,212.16,0,224.71773783149393
3,0,39,0,2475,176,22,2,1,1,905.76,0,794.9146126725564
1,0,30,1,1010,194,10,2,2,1,920.07,0,789.592774232092
1,0,29,0,1263,31,67,4,1,1,110.05,0,88.31217738863734
8,0,30,0,395,11,6,3,1,2,60.8,0,51.86853563514122
0,0,29,0,520,22,2,4,1,2,68.25,0,50.248524226889735
7,0,28,0,920,20,12,2,1,1,132.84,0,111.77627490375474
0,0,28,0,2920,9,22,3,1,1,155.24,0,141.62983559402812
0,0,21,0,1390,29,13,2,1,1,194.22,0,126.29318718999436
13,0,20,1,6087,86,41,2,2,1,667.26,0,775.4344398325471
9,0,18,0,8627,74,39,5,1,1,242.97,0,241.80257956206557
5,0,19,3,2547,32,18,3,1,1,231.68,0,178.1118526860423
0,0,12,1,4085,216,9,3,1,1,1029.0,0,1029.835732433978
0,0,12,1,1182,1,6,3,1,1,52.04,1,70.53217701101318
9,0,37,0,4775,23,15,2,1,1,321.795,0,286.643434941841
1,0,38,0,723,8,2,2,1,2,68.985,0,46.670564146068145
11,0,36,0,2858,360,22,2,1,1,1751.535,0,1857.637932010342
11,0,37,0,4603,2,33,1,1,1,268.07,0,283.1075713616436
4,0,37,0,2798,3,31,1,1,1,173.855,0,162.61980797917033
12,0,37,1,4180,33,26,3,1,1,302.68,0,280.45060577738076
5,0,37,0,2765,286,16,3,1,1,1256.36,0,1341.477985833769
14,0,36,2,9520,145,41,3,1,1,965.84,0,1048.441570987068
8,0,37,0,14178,1,42,3,1,1,578.08,0,564.1386671382132
8,0,37,1,4920,3,23,3,1,1,212.32,0,216.05517977663405
7,0,37,0,6323,8,10,2,1,1,325.035,0,303.70087138333986
10,0,37,0,2643,9,15,3,1,2,144.08,0,139.01816875993612
26,1,37,3,15545,55,30,3,1,1,851.0,0,840.4298267517721
5,0,37,1,3500,484,6,3,1,1,2077.28,0,1962.0940791463884
10,0,36,0,15890,151,28,2,1,1,1402.965,0,1421.537844841944
4,0,36,1,6905,187,24,3,1,1,1027.84,0,1131.218001477831
1,0,36,0,1280,1,9,2,1,2,62.955,0,48.746345315754816
3,0,37,0,1115,14,6,2,1,2,114.03,0,74.97143331500244
0,0,36,0,0,1,0,2,1,2,4.5,1,23.481927475638685
4,0,36,0,7913,385,41,2,1,1,2094.525,0,1884.6778610145761
8,0,36,1,11870,12,45,3,1,1,529.16,0,558.229121934956
9,0,36,1,7123,109,35,2,1,1,814.635,0,907.3424090420588
24,0,32,0,1360,17,15,2,1,2,140.04,1,119.39402795469985
22,0,35,8,10840,2,40,4,1,1,278.45,0,272.75537497698525
14,0,35,1,6223,27,22,2,1,1,406.17,0,417.7416247116676
2,0,33,0,3245,1,12,3,1,1,134.88,0,125.45494949959638
10,0,34,0,3395,10,14,3,1,2,177.64,1,202.85840431643996
10,1,35,0,2673,35,29,3,1,2,248.88,1,282.78873629207055
1,0,35,0,538,1,1,3,1,2,25.8,1,34.86738736881989
2,0,35,0,2073,1,4,3,1,1,88.12,0,88.5074925775647
4,0,32,1,7190,15,20,4,1,1,219.8,0,226.26218531348042
1,0,35,0,1033,10,2,4,1,2,51.125,1,41.36284448962011
1,0,35,1,743,5,1,5,1,1,18.78,0,20.268856453222714
26,0,30,3,16480,1,78,2,1,1,757.035,0,765.7921194069685
7,0,33,3,7370,272,31,2,2,1,1561.095,0,1584.3848492689121
3,0,35,0,4123,3,26,2,1,1,202.95,0,205.5777402715529
4,0,34,0,2070,39,18,3,1,2,240.76,0,309.02118252285237
7,0,35,0,3185,176,21,2,1,1,937.935,0,869.0324562405084
5,0,26,1,1720,194,9,2,2,1,952.245,0,872.588064343619
5,0,25,0,1973,31,66,4,1,1,127.925,0,93.10754434725492
12,0,26,0,1105,11,5,2,1,2,100.575,0,75.49005314712588
1,0,25,0,1230,22,1,4,1,2,86.125,0,73.12975256250552
11,0,24,0,1630,20,11,2,1,1,165.015,0,141.45319331053628
3,0,24,0,3630,9,21,3,1,1,183.84,0,165.5537312959594
3,0,17,0,2100,29,12,2,1,1,226.395,0,154.0739698902238
17,0,16,1,6797,86,40,1,2,1,854.865,0,916.5009482877015
13,0,14,0,9337,74,38,4,1,1,422.825,0,392.8069528146535
9,0,15,3,3257,32,17,3,1,1,260.28,0,212.21804768119094
3,0,8,1,4795,216,8,3,1,1,1057.6,0,1084.8402017621524
4,0,8,1,1892,1,5,3,1,1,80.64,1,88.74447544201395
0,0,35,0,3355,0,15,2,1,1,153.405,0,140.35034803241987
0,0,34,0,1438,327,22,2,1,1,1538.145,0,1794.2218084763686
0,0,35,0,3183,0,33,1,1,1,177.76,0,180.74533419195285
0,0,35,0,1378,0,31,1,1,1,78.045,0,96.24031103214875
0,0,35,0,2760,0,26,2,1,1,127.125,0,143.65587414558217
0,0,35,0,1345,253,16,3,1,1,1066.68,0,1047.7417837580679
2,0,34,0,8100,112,41,3,1,1,776.16,0,809.0579627598473
0,0,35,0,12758,0,42,3,1,1,516.4,0,517.4667233167122
0,0,35,0,3500,0,23,3,1,1,142.64,0,143.7033014497746
0,0,35,0,4903,0,10,2,1,1,224.145,0,182.87227403762068
0,0,35,0,1223,0,15,3,1,2,50.4,0,48.398321171703216
14,0,35,1,14125,22,30,2,1,1,743.985,0,927.6764293166495
0,0,35,0,2080,451,6,3,1,1,1887.6,0,2128.487295316804
0,0,34,0,14470,118,28,2,1,1,1189.575,0,1332.248885709223
0,0,34,0,5485,154,24,3,1,1,838.16,0,828.8994155642971
0,0,34,0,6493,352,41,2,1,1,1881.135,0,2252.956247467802
0,0,34,0,10450,0,45,3,1,1,423.48,0,445.27728264195497
0,0,34,0,5703,76,35,2,1,1,601.245,0,598.9945604531617
10,0,33,6,9420,0,40,4,1,1,237.4,0,244.65604548466032
2,1,33,0,4803,0,22,2,1,1,219.78,1,194.56234215716333
0,0,31,0,1825,0,12,3,1,1,73.2,0,88.27272545473977
0,0,32,0,1975,0,14,2,1,2,89.955,1,66.84687069777522
0,0,33,0,1253,2,29,3,1,2,59.2,1,54.63194642931859
0,0,33,0,653,0,4,3,1,1,26.44,0,59.689416546487166
0,0,30,0,5770,0,20,4,1,1,146.25,0,144.51469254316223
14,0,28,1,15060,0,78,2,1,1,687.645,0,787.1654042498485
0,0,31,1,5950,239,31,2,2,1,1347.705,0,1642.749134981836
0,0,33,0,2703,0,26,2,1,1,124.56,0,141.87503031191338
0,0,32,0,650,6,18,3,1,2,51.08,0,46.60252147305471
0,0,33,0,1765,143,21,2,1,1,724.545,0,533.2239757646016
0,0,24,0,300,161,9,2,2,1,738.855,0,550.4047767725497
0,0,23,0,553,0,66,4,1,1,14.375,0,53.23149622337588
0,0,22,0,210,0,11,2,1,1,10.125,0,61.152335681602686
0,0,22,0,2210,0,21,3,1,1,90.16,0,107.88323127436529
0,0,15,0,680,0,12,2,1,1,31.005,0,70.42030981354482
5,0,14,0,5377,53,40,1,2,1,594.055,0,555.1178372601355
1,0,12,0,7917,41,38,4,1,1,304.275,0,291.88412315463523
0,0,13,1,1837,0,17,3,1,1,74.6,0,96.23964714744267
0,0,6,0,3375,183,8,3,1,1,867.92,0,750.9046375371429
0,0,6,0,472,0,5,2,1,1,21.33,1,59.261462419598566
8,0,34,0,5513,19,22,2,1,1,337.725,1,326.77264709941875
4,1,34,0,1963,27,29,3,1,2,188.04,1,160.96163850444503
0,1,34,0,323,2,2,4,1,2,13.1,1,22.79483973061438
0,0,25,0,1010,186,9,2,2,1,883.8,0,752.8202156408234
11,0,15,0,6087,78,40,1,2,1,771.21,0,781.3231146222728
7,0,13,0,8627,66,38,4,1,1,384.8,0,365.7102720974634
3,0,14,2,2547,24,17,3,1,1,199.44,0,157.45025878406747
0,0,7,0,1182,0,5,2,1,1,53.775,1,71.567258947005
18,1,31,0,650,9,15,2,1,2,71.595,1,66.25884958234562
4,1,33,0,2685,2,14,2,1,2,131.4,1,123.0369127263315
13,0,40,1,4675,12,19,3,1,1,238.08,0,237.09501102143312
5,0,41,0,623,14,6,3,1,2,81.36,0,63.313894051035504
15,0,39,1,2758,366,26,3,1,1,1576.96,0,1621.8673898708007
15,0,40,1,4503,8,37,1,1,1,295.625,0,296.65136989507687
8,0,40,1,2698,9,35,2,1,1,164.79,0,192.70653845617335
16,0,40,2,4080,39,30,3,1,1,322.72,0,327.33815275678427
9,0,40,1,2665,292,20,3,1,1,1276.4,0,1434.4099268596142
18,0,39,3,9420,151,45,3,1,1,985.88,0,1103.4647518058914
12,0,40,1,14078,7,46,3,1,1,598.12,0,596.0805962897202
12,0,40,2,4820,9,27,3,1,1,232.36,0,251.9050601146823
11,0,40,1,6223,14,14,3,1,1,308.96,0,292.20477994154555
14,1,40,0,2543,15,19,3,1,2,164.12,0,152.35191295416428
30,0,40,4,15445,61,34,3,2,1,871.04,0,920.1795365657742
9,0,40,2,3400,490,10,3,1,1,2097.32,0,1906.0737439509758
14,0,39,1,15790,157,32,2,1,1,1425.51,0,1311.660274692223
8,0,39,2,6805,193,28,3,1,1,1047.88,0,1195.556179282681
5,0,39,0,1180,7,13,2,1,2,85.5,0,61.8927240803926
7,0,40,0,1015,20,10,3,1,2,121.4,0,97.26412471109178
5,0,39,0,305,7,2,2,1,2,45.495,1,38.44818622417973
8,0,39,1,7813,391,45,3,1,1,1881.84,0,1393.749845044641
12,0,39,2,11770,18,49,4,1,1,343.25,0,355.71102861239285
13,0,39,2,7023,115,39,2,1,1,837.18,0,947.7936245391608
28,0,35,0,1260,23,19,3,1,2,144.52,1,129.41224699948998
26,0,38,9,10740,8,44,5,1,1,174.585,0,183.70703303490262
18,0,38,2,6123,33,26,2,1,1,428.715,0,453.2724882566491
6,0,36,1,3145,7,16,3,1,1,154.92,0,148.62923196130626
14,1,37,0,3295,16,18,3,1,2,197.68,1,223.70675569012883
14,1,38,0,2573,41,33,4,1,2,168.075,1,153.798394616688
5,0,38,0,438,7,4,3,1,2,45.84,1,44.0878954116944
6,0,38,1,1973,7,8,4,1,1,67.6,0,72.0129948807583
8,0,35,2,7090,21,24,5,1,1,139.395,0,132.23929437414452
5,0,38,0,933,16,6,4,1,2,63.65,1,48.408658605312404
5,0,38,2,643,11,4,5,1,1,26.295,0,24.012790541584135
30,0,33,4,16380,7,82,2,2,1,779.58,0,654.1415699826666
11,0,36,4,7270,278,35,3,2,1,1407.68,0,1350.7943585860742
7,0,38,1,4023,9,30,3,1,1,200.44,0,209.37581669814617
8,0,37,0,1970,45,22,3,1,2,260.8,0,363.1593094544836
11,0,38,1,3085,182,25,2,1,1,960.48,0,922.9478515573998
9,0,29,2,1620,200,13,3,2,1,866.48,0,828.7905991120562
9,0,28,1,1873,37,70,5,1,1,84.27,0,76.30777819546505
16,0,29,0,1005,17,9,3,1,2,109.44,0,93.1043661519975
5,0,28,0,1130,28,5,4,1,2,98.65,0,84.99261941359742
15,0,27,1,1530,26,15,2,1,1,187.56,0,162.23368071497347
7,0,27,1,3530,15,25,3,1,1,203.88,0,195.6863770695727
7,0,20,1,2000,35,16,3,1,1,221.28,0,168.5214652622438
21,0,19,2,6698,92,44,2,2,1,722.025,0,842.5998423577123
17,0,17,1,9238,80,42,5,1,1,261.225,0,261.45430733366646
13,0,18,4,3158,38,21,3,2,1,280.36,0,333.12523137518036
7,0,11,2,4695,222,12,3,1,1,1077.64,0,1151.794715774014
8,1,11,2,1793,7,9,3,1,1,100.72,1,107.05353705695885
16,0,42,2,4735,17,21,3,1,1,260.6,0,272.3099546232095
8,0,43,2,683,19,8,3,1,1,103.88,0,96.26353370671373
18,0,41,2,2818,371,28,3,1,1,1599.48,0,1720.5708568523726
18,0,42,2,4563,13,39,1,1,1,326.59,0,317.21419401742776
11,0,42,2,2758,14,37,2,1,1,190.125,0,216.63077763787362
19,0,42,3,4140,44,32,3,1,1,345.24,0,376.3170912730465
12,0,42,2,2725,297,22,4,1,1,811.825,0,926.7306361405388
21,0,41,4,9480,156,47,3,1,1,1008.4,0,1153.7937858955777
15,0,42,2,14138,12,48,3,1,1,620.64,0,627.7310310700396
15,0,42,3,4880,14,29,4,1,1,159.3,0,169.65396587369548
14,0,42,2,6283,19,16,3,1,1,331.48,0,326.6080872999414
17,0,42,2,2603,20,21,4,1,1,116.65,0,115.09002987779046
33,0,42,5,15505,66,36,3,2,1,893.56,0,898.9296133329141
12,0,42,3,3460,495,12,4,1,1,1324.9,0,1285.8698727161136
17,0,41,2,15850,162,34,2,1,1,1450.845,0,1208.5843412238482
11,0,41,3,6865,198,30,3,1,1,1070.4,0,1249.7865620692598
8,0,41,2,1240,12,15,2,1,1,110.835,0,104.42985981952968
10,0,42,2,1075,25,12,3,1,1,143.92,0,124.83489325349166
8,0,41,2,365,12,4,3,1,1,62.96,1,76.48852088722555
11,0,41,2,7873,396,47,3,1,1,1904.36,0,1392.4436724679338
15,0,41,3,11830,23,51,4,1,1,357.325,0,373.0054130669498
16,0,41,3,7083,120,41,2,1,1,862.515,0,976.2626086242136
31,1,37,2,1320,28,21,3,1,1,167.04,1,190.00573146169012
29,1,40,10,10800,13,46,5,2,1,183.03,0,210.9974242814558
21,0,40,3,6183,38,28,3,1,1,403.6,0,459.1336049856703
9,0,38,2,3205,12,18,3,1,1,177.44,0,171.9623072809418
17,1,39,2,3355,21,20,3,1,1,220.2,1,210.70356886920908
17,0,40,2,2633,46,35,4,1,1,182.15,1,150.44290587727508
8,0,40,2,498,12,6,3,1,1,68.36,1,81.42959876445927
9,0,40,2,2033,12,10,4,1,1,81.675,0,82.3371476027323
11,0,37,3,7150,26,26,5,1,1,147.84,0,147.11184984106623
8,1,40,2,993,21,8,4,1,1,77.725,1,73.93859535110543
8,0,40,3,703,16,6,5,1,1,34.74,0,28.42552940169139
33,0,35,5,16440,12,84,2,2,1,804.915,0,637.8706540102568
14,0,38,5,7330,283,37,3,2,1,1430.2,0,1324.2212188310475
10,0,40,2,4083,14,32,3,1,1,222.96,0,243.15429715619712
11,0,39,2,2030,50,24,4,1,1,177.075,0,137.46103605956236
14,0,40,2,3145,187,27,2,1,1,985.815,0,972.0078038073868
12,0,31,3,1680,205,15,3,2,1,889.0,0,891.9647072955377
12,0,30,2,1933,42,72,5,1,1,92.715,0,95.58123906205104
19,0,31,2,1065,22,11,3,1,1,131.96,0,141.42201943872357
8,0,30,2,1190,33,7,4,1,1,112.725,0,85.77818651790139
18,0,29,2,1590,31,17,2,1,1,212.895,0,182.22495793476156
10,0,29,2,3590,20,27,3,1,1,226.4,0,227.06679447641358
10,0,22,2,2060,40,18,3,1,1,243.8,0,196.20512268222205
24,0,21,3,6758,97,46,2,2,1,747.36,0,876.4683189917697
20,0,19,2,9298,85,44,5,1,1,269.67,0,290.38987456437303
16,0,20,5,3218,43,23,3,2,1,302.88,0,366.18501695197034
10,0,13,3,4755,227,14,3,1,1,1100.16,0,1202.914162498335
11,1,13,3,1853,12,11,3,1,1,123.24,1,135.69203627673434
10,0,38,1,4615,7,17,3,1,1,215.56,0,209.58478340024996
5,0,39,0,563,9,4,3,1,2,58.84,0,50.69805613351142
12,0,37,1,2698,361,24,3,1,1,1554.44,0,1693.6029126624246
12,0,38,1,4443,7,35,1,1,1,286.66,0,285.20734639843323
5,0,38,1,2638,7,33,2,1,1,152.955,0,175.04031459878044
13,0,38,1,4020,34,28,3,1,1,300.2,0,282.2563053929643
6,0,38,1,2605,287,18,3,1,1,1253.88,0,1424.6007874568852
15,0,37,2,9360,146,43,3,1,1,963.36,0,1046.231375222723
9,0,38,1,14018,7,44,3,1,1,595.6,0,591.740815005762
9,0,38,1,4760,7,25,3,1,1,221.84,0,226.15697062232272
8,0,38,1,6163,9,12,3,1,1,286.44,0,257.9463769284867
11,0,38,0,2483,10,17,3,1,2,141.6,0,133.62619092209746
27,0,38,3,15385,56,32,3,1,1,848.52,0,857.3597217571785
6,0,38,1,3340,485,8,3,1,1,2074.8,0,1936.8895915926855
11,0,37,1,15730,152,30,2,1,1,1400.175,0,1315.446961763608
5,0,37,1,6745,188,26,3,1,1,1025.36,0,1133.8183353604547
5,0,37,0,1120,7,11,2,1,2,82.665,0,59.808073136582664
5,0,38,0,955,15,8,3,1,2,98.88,0,77.29488293659642
5,0,37,0,305,7,2,2,1,2,45.495,1,38.44818622417973
5,0,37,1,7753,386,43,3,1,1,1859.32,0,1547.3494294849806
9,0,37,1,11710,13,47,4,1,1,329.175,0,336.2861816251581
10,0,37,1,6963,110,37,2,1,1,811.845,0,912.220382612365
25,1,33,0,1200,18,17,3,1,2,122.0,1,97.78871404893341
23,0,36,8,10680,7,42,5,1,1,172.14,0,185.17292337798722
15,0,36,1,6063,28,24,2,1,1,403.38,0,422.8592531558024
5,0,34,1,3085,7,14,3,1,1,152.4,0,141.25261458816635
11,0,35,0,3235,11,16,3,1,2,175.16,1,195.02965385623813
11,1,36,0,2513,36,31,3,1,2,246.4,1,265.76563426626933
5,0,36,0,305,7,2,3,1,2,40.44,1,41.164105644232244
5,0,36,1,1913,7,6,4,1,1,66.025,0,69.54175530479141
5,0,33,1,7030,16,22,5,1,1,130.95,0,117.82784060557614
5,0,36,0,873,11,4,4,1,2,49.575,1,39.48029122371861
5,0,36,1,305,7,2,5,1,1,15.165,0,19.147375385558377
27,0,31,3,16320,7,80,2,1,1,776.745,0,771.7083274051222
8,0,34,3,7210,273,33,2,2,1,1558.305,0,1563.6942482215231
5,0,36,1,3963,7,28,3,1,1,189.92,0,194.89522410798853
5,0,35,0,1910,40,20,3,1,2,238.28,0,297.7589300684246
8,0,36,1,3025,177,23,2,1,1,935.145,0,865.6720943692553
6,0,27,1,1560,195,11,2,2,1,949.455,0,861.0453231304921
6,0,26,1,1813,32,68,4,1,1,126.375,0,108.18150550702426
13,0,27,0,945,12,7,3,1,2,86.92,0,73.8328749534614
5,0,26,0,1070,23,3,4,1,2,84.575,0,69.69936099577517
12,0,25,1,1470,21,13,2,1,1,162.225,0,138.6833649723969
5,0,25,1,3470,10,23,3,1,1,181.36,0,174.9184043374509
5,0,18,1,1940,30,14,2,1,1,223.605,0,151.9747300130784
18,0,17,1,6638,87,42,2,2,1,696.69,0,803.053409086995
14,0,15,1,9178,75,40,5,1,1,252.78,0,265.0308889262979
10,0,16,3,3098,33,19,3,1,1,257.84,0,218.92077814177105
5,0,9,1,4635,217,10,3,1,1,1055.12,0,1095.064967939902
5,1,9,1,1733,7,7,3,1,1,98.2,1,88.80179272942374
14,0,44,2,4755,22,23,3,1,1,281.36,0,283.1498993999817
6,0,45,0,703,24,10,3,1,2,124.64,0,96.72199883413661
16,0,43,2,2838,376,30,3,1,1,1620.24,0,1781.375833611611
16,0,44,2,4583,18,41,1,1,1,355.135,0,346.8826876488419
9,0,44,2,2778,19,39,2,1,1,213.48,0,231.29137067431213
17,0,44,3,4160,49,34,3,1,1,366.0,0,393.7706235189367
10,0,44,2,2745,302,24,4,1,1,824.8,0,963.1380581123533
19,0,43,4,9500,161,49,3,1,1,1029.16,0,1180.720922752151
13,0,44,2,14158,17,50,3,1,1,641.4,0,637.0191651585295
13,0,44,3,4900,19,31,3,1,1,275.64,0,301.13492621333853
12,0,44,2,6303,24,18,3,1,1,352.24,0,336.7643620431983
15,1,44,0,2623,25,23,3,1,2,207.4,0,211.28518466394573
31,0,44,5,15525,71,38,3,1,1,914.32,0,830.843505216912
10,0,44,3,3480,500,14,4,1,1,1337.875,0,1311.1836640962545
15,0,43,2,15870,167,36,2,1,1,1474.2,0,1187.3671831899128
9,0,43,3,6885,203,32,3,1,1,1091.16,0,1295.5614192605508
6,0,43,0,1260,17,17,2,1,2,134.19,0,95.25855442323314
